

=== RX BOOT - BER TEST MODE ===
MOD=OOK (20 kHz carrier, adaptive threshold)
BPS_MODE=40 (HALF_SAMPLES=1000, 5000 samples/bit @ 200000 Hz)
Expect: 64-bit preamble + Barker13 (1F35h, gated by 8 preamble bits = 0x55) + 511-bit PRBS-9
Noise floor band: 5000 Hz; lock threshold: BER<0.10
Auto-stop: test will halt 25 min after the first sync.
RX: edge-tracking sync, center-3 voting
Starting decoder...

CSV,465008,93000,3,0,3,1533,760,4.957599e-01,0.000000e+00,417567.6,5349516.5,355341.7,11.78,11.08
CSV,470008,94000,3,0,3,1533,760,4.957599e-01,0.000000e+00,415414.2,6117429.0,331672.6,12.66,11.68
BER: SYNC #4 (gated)
CSV,475008,95000,4,0,3,1638,807,4.926740e-01,0.000000e+00,407991.2,5754608.0,336983.3,12.32,11.49
CSV,480008,96000,4,0,3,1829,895,4.893384e-01,0.000000e+00,394057.9,4968564.0,315263.1,11.98,11.01
CSV,485008,97000,4,0,3,2008,986,4.910358e-01,0.000000e+00,406145.7,6399382.0,353503.9,12.58,11.97
BER: END_SEQ #4 [SLIP] seq_err=246 BER_seq=4.8141e-01 | lock=0 slip=4 BER_cond=0.0000e+00 BER_cum=4.9217e-01
CSV,490008,98000,4,0,4,2044,1006,4.921722e-01,0.000000e+00,383660.3,5537066.0,331107.9,12.23,11.59
CSV,495008,99000,4,0,4,2044,1006,4.921722e-01,0.000000e+00,413606.2,5205153.5,313295.4,12.20,11.00
CSV,500008,100000,4,0,4,2044,1006,4.921722e-01,0.000000e+00,400177.2,5906458.0,342904.6,12.36,11.69
CSV,505008,101000,4,0,4,2044,1006,4.921722e-01,0.000000e+00,401193.8,5539187.5,353951.1,11.95,11.40
CSV,510008,102000,4,0,4,2044,1006,4.921722e-01,0.000000e+00,408080.4,6173662.0,354281.2,12.41,11.80
CSV,515008,103000,4,0,4,2044,1006,4.921722e-01,0.000000e+00,402120.3,6125338.0,365950.6,12.24,11.83
CSV,520008,104000,4,0,4,2044,1006,4.921722e-01,0.000000e+00,398339.9,5685912.0,358313.3,12.01,11.55
CSV,525008,105000,4,0,4,2044,1006,4.921722e-01,0.000000e+00,438263.2,6646339.0,361443.3,12.65,11.81
CSV,530008,106000,4,0,4,2044,1006,4.921722e-01,0.000000e+00,466145.8,7338510.5,369808.5,12.98,11.97
CSV,535008,107000,4,0,4,2044,1006,4.921722e-01,0.000000e+00,442218.0,6884350.0,403198.5,12.32,11.92
CSV,540008,108000,4,0,4,2044,1006,4.921722e-01,0.000000e+00,473074.5,7384196.5,385986.4,12.82,11.93
CSV,545008,109000,4,0,4,2044,1006,4.921722e-01,0.000000e+00,465199.9,7533367.0,383585.3,12.93,12.09
BER: SYNC #5 (gated)
CSV,550008,110000,5,0,4,2209,1057,4.784971e-01,0.000000e+00,482291.8,6840013.5,395023.6,12.38,11.52
CSV,555008,111000,5,0,4,2406,1132,4.704904e-01,0.000000e+00,435329.7,7234301.0,383133.2,12.76,12.21
BER: END_SEQ #5 [SLIP] seq_err=196 BER_seq=3.8356e-01 | lock=0 slip=5 BER_cond=0.0000e+00 BER_cum=4.7045e-01
CSV,560008,112000,5,0,5,2555,1202,4.704501e-01,0.000000e+00,434752.8,7625855.0,389996.2,12.91,12.44
CSV,565008,113000,5,0,5,2555,1202,4.704501e-01,0.000000e+00,437910.1,7315803.0,376425.0,12.89,12.23
CSV,570008,114000,5,0,5,2555,1202,4.704501e-01,0.000000e+00,481726.1,7627273.5,407185.6,12.73,12.00
CSV,575008,115000,5,0,5,2555,1202,4.704501e-01,0.000000e+00,457422.5,8326058.5,405908.0,13.12,12.60
CSV,580008,116000,5,0,5,2555,1202,4.704501e-01,0.000000e+00,456917.2,7578085.0,385958.5,12.93,12.20
CSV,585008,117000,5,0,5,2555,1202,4.704501e-01,0.000000e+00,484424.4,8122575.5,407617.1,12.99,12.24
BER: SYNC #6 (gated)
CSV,590008,118000,6,0,5,2559,1202,4.697147e-01,0.000000e+00,469696.5,8086656.5,405034.7,13.00,12.36
CSV,595008,119000,6,0,5,2757,1261,4.573812e-01,0.000000e+00,480644.1,7190796.0,403186.4,12.51,11.75
